text,label
"칭찬하기 (5가지)
1. 오늘 땡땡이를 치고 엄마랑 놀았다
2. 병원 가서 상담하는데 지난 한 주 동안 어땠냐고 물으시는데 기억이 안 나고 대답을 잘 못하겠더라
그래서 일기를 화요일부터 쓰기 시작했는데 지금까지 매일매일 썼다
3. 병원 말고 따로 상담을 시작했다 솔직히 잘 말하는 중이다
4. 이제 충동 소비를 안 하고 돈을 잘 모으고 있다
5. 내 방에서 필요 없는 걸 정리 중이다
끝",1
죽어버리고 싶다,1
윰댕 사건에 대해서 다들 어떻게 생각해요? 너무 비난하던데 비제이를,1
귀엽다 해주는게 좋아,0
아 진짜 안살고싶다 죽기는 너무 무서운데 시발 앞으로 지금까지 살아온 시간의 최대 세 배쯤 되는 삶를 살아야 한다고 생각하니까 그냥 다 꺼졌으면 좋겠음.. 인간 온오프스위치.. 만들어달라,1
1회독도 못함.. 공부해야 하는데 너무 하기 싫고 집중이 안 된다ㅜㅜ,0
정신 차리니깐 0도 찍겠네,0
.,0
"심해 vs 우주

(최소한의 살 수 있는 장비는 있음)",0
"나 막학긴데 이미 취업해서 학점 별로 상관없는 상황이야
근데 팀플이 있어서 민폐는 싫으니까 적당히 열심히 하려고 했는데 다른 조원이 나한테 버스타려는 느낌이네.. 난 성격상 아예 참여안하고 버리는 건 너무 힘든데 어떡하지?",0
ㅇㅅㅇ !!,0
너무 창피해..나는 왜 별것도 아닌일에 벌벌 떨고 긴장할까 남들은 다 잘해내는 일인데ㅠ 혼자 기분만 상하고 아침부터 기분좋았는데 다 망쳤어 급우울해서 어디 아무도 없는 곳 가서 숨어버리고싶다,1
소리에게 돈!!,0
몇 번씩 나는 결국 자살을 하려나 싶은 생각이 꽤 자주 들어,1
엄마가 갱년기여서 많이 힘든거 아니까 엄마 일도 도와드리고 하는데..하나도 알아주지 않고 저거 안해놨다고 뭐라고 하고 말하는게 마음에 안든다고 하고 가게 보는것도 도와드리는데 엄마 약속 있으면 난 잘 봐드리고 뭐라고 안하는데 내가 친구 만나고 오면 잘 갔다오라고 해놓고서는 갔다오면 기분 안좋아져있고 다음날 자기 몸아프다고 나보고 계속 이것저것 꼬투리 잡아서 화내고..진짜 엄마도 아픈거 알겠는데 나도 지쳐.. 아프다면서 친구들 만나러 가고 놀러가고 술마시고 이러는거 나는 어떻게 받아들여야 할지를 모르겠어 진짜 난 나가면 안되는건가 내가 친구 만날때마다 이렇게 힘들어해야되는걸까..이런 생각하는 내가 나쁜걸까 근데 너무 지쳐..나도 기분이 있는데..나도 힘든일 너무 많은데,1
아무렇지도 않음,0
"새로운 사람 만나면 설레고
이번 사람은 진짜 운명의 상대 같고
결혼하고 싶고 그런 마음이 느껴져?",0
내가 이렇게 늘어져있는게 병 때문이 맞는건가.... 나는 그냥 못써먹을 인간이 아닐까... 모르겠다,1
5시간의 전사 갈 겁니다,0
"머리에 가득한 상념이 괴로워

단어로 내뱉으려해도

내 감정이 허락하지 않네.",1
붕어빵먹다 걸림,0
친한친구가 없다는게 너무 서럽다. 대화할 사람도 없네,1
판다 삼각김밥 VS 고양이 조랭이떡,0
현천개 오픈북임..?,0
이렇게변하네,0
"미안해. 네가 나로 인해 불안했으면 좋겠어. 닮고 싶을 정도로 그런 내색을 하지 않는 네가 가끔 내게 드러내는 불안이 그나마 나를 안심시키니까. 내 불안을 못 견뎌 네 불안을 바라다니, 이만큼 이기적인 애인도 없을 거야. 미안해. 미안해.",1
"근데 우울증 약을 먹는다고 해서
지금 이 혼자이고 외로운 상황이 나아지지는 않잖아
그럼 난 평생 고칠 수 없겠지?",1
너무 멍청해. 날이 지날 수록 더 멍청해지고 있어. 작은 것 하나 기억 못할 때마다 내가 한심해서 죽을 것 같아.,1
"나는 진짜 미련이 없어
예전에는 단란한 가정도 꾸리고 싶고
일도 열심히 해서 인정도 받고싶고
공부도 열심히하고 싶었는데
이제는 정말 이 사회에, 주변 사람들에게, 그리고 내삶에 미련이 없다",1
"안녕하세요 가끔 강아지 자랑한다고 올리던 기쁨이 언니입니다.

저희 어머니께서 며칠 전 수술 하시면서 피를 너무 많이 흘려 수혈이 필요한 상황입니다. 현재 코로나로 인해 피가 많이 부족해 병원에서 지정헌혈이 필요하다고 하네요.

혹시 낼 ab형 지정헌혈 가능하신 분 있을까요..? 꼭 ab형만 가능하다고 합니다.

많이는 아니고 한 분만 도움 주심 해결 될 것 같아요. 부탁드립니다ㅠㅠ",0
올해 약대 다니게 된 학생인데 언젠가 공부 못하는 학생이 되어서 슬프고 갈피를 못 잡겠네요. 제가 부족한 것은 예상을 했지만 모든 사람들이 노력하고 있다는 사실을 간과 하였고 제가 남들보다 머리가 안 좋다는 사실을 까먹고 있었네요. 이제 까지 학점을 이정도로 처참하게 받아본적이 없어서 우울하네요 ㅜㅜ,1
거의 일주일 돼가는데도 생리 안함 ㅠㅠ 더 기다려?,0
"오늘 외래갔다가 의대 후문에서 만난 아깽이들이야!
보고 힐링하자??",1
"시험도 안보고 매주 퀴즈 한 문제만 풀어서 내면 돼요! 퀴즈도 논리적으로 생각하기만 하면 될거에요 아마 과제 하나 있는데 중간고사랑 안겹치게 10주차에 하게 해주신 교수님 센스 너무 좋고요 수업도 재밌고 짧고

ㄹㅇ개꿀",0
"비슷한 시기에 방영될 환혼과 설강화에 나오는 아린 지수

여기서 분명 비교될 거고 향후 양 그룹에 적잖은 영향도 미칠 거다.

블핑 동컨셉 에스파가 바짝 붙은 상태라서 어찌 됐든 격차를 벌이기 위해, 유일하게 솔로 활동 없이 배우로 뛰어든 센터 지수는 팀의 선두 수성에 있어서도 결정적 활약이 있어야 한다.

반면 옴걸의 아린은 여유가 있다. 일단 그룹의 동컨셉에서는 라이벌이 없고, 그녀는 저번 작품에서 어느 정도 검증을 거쳤기 때문

그녀들의 활약상에 따른 걸그룹 지각 변동에 귀추를 주목해보도록 하자.",0
상평이면 너무한거 아닌가요..?,0
시사 및 이슈 게시판으로 가라,0
2018 족보 답 맞춰보실 분 안계신가요..???,0
"너네는 어떤 여행이 좋아? 공모전때문에 아이디어들을 생각하고 있는데

1. a:자연경관 vs b:도시 속 여행

2. a:철저하게 계획되어져 있는 코스로 여행 vs b:일단 도착하고 그때그때 가보고 싶은 장소 발견하면 가보기

3. a:감성 충전 여행 vs b: 익스트림 체험 할 수 있는 여행",0
"자다깨면면 기분좋으면서
아쉽다",0
"질문받음
20대 초반임",0
편집증 너무 싫어 무서워 누구라고 말도 안하고 안좋은말 한마디만 해도 다 나한테 실망해서 손절하려고 하는 거 같아서 무서워...,1
3초에 한번씩 로딩되네...,0
"독기
독기가 생겼어",1
다 내려놓고싶다.,1
수업듣기가 너무 힘들어요 과제하기도 힘들고..중도휴학하고 싶은데 다시 이 고통을 또 겪어야 한단 생각에 꾹참고 다니려고요..자퇴하기엔 너무 용기가 없으니깐...언제까지 오늘의 행복을 미루며 살아가야 할까요,1
비즈니스관계 싫다,1
율전캠 학생인데 내일 중도 갔다가 가까운 식당이나 학식 먹고 싶은데 어디 추천하시나용?!?,0
"남친이랑 사귄 지 2달쯤 됐어
남친은 4달 조금 덜 사귄 전여친이 있는데 개예쁘고 몸매도 너무 글래머러스하고 섹시해서 안그래도 신경쓰였거든? 근데 전화하다가 나한테 전여친 이름을 부르다가 자기도 당황해서 막 횡설수설거리는거야..ㅋㅋ
전여친이랑 약4달 사귀고 헤어진지 반년만에 나랑 사귄건데.. 시간도 꽤 흘럿고..
걔 말로는 멀티가 안돼서 진짜 습관적으로 나왔다고 그러는데 못잊지 않고서야 전여친 이름을 부를수가 있어? 평소엔 진짜 잘해주는데 너무 충격받고 상처받아서..",0
"용도는 과제, 문서작성, 웹서핑, 영상시청정도입니다..
(아이패드랑 아이폰을 쓰고있기는 합니다!)",0
"[꼭 읽으시길 부탁드립니다!!!♥-공지사항]

♥0. 게시판 소개
2018년 당시 친구에게 우울증이 있고 힘들다는 얘기를 하니 이후 만나지 않고 연락도 하지 않았던 일을 겪으며 내 속마음을 편하게 이야기할 수 있는 공간이 있으면 좋겠다는 마음에 2018년 8월 10일에 게시판을 개설하였습니다.
게시판 이름이 변경이 안 되어 게시판 이름은 우울증 고민 게시판이지만 ‘우울증’이 꼭 아니어도, 다른 증상과 질환이 있더라도, 증상과 질환이 없더라도 누구나 이용할 수 있는 공간이 되었으면 합니다.
마찬가지로 꼭 ‘고민’이 아니더라도 좋은 책, 글, 노래, 영화, 드라마, 사진, 풍경, 증상과 질환을 극복한 경험, 팁, 병원 추천, 카운슬링센터 이용 경험 등 다양한 글 모두 환영합니다. 다만, 자살이나 자해 조장, 같이 자살이나 자해를 하자는 글, 자해 인증 사진, 악성 댓글 등은 제보받고 관리하도록 하겠습니다.

♥1. 블로그 소개
성균관대학교 우울증 고민 게시판 블로그: https://blog.naver.com/skkuyana
기존에 게시판에 있던 공지사항에 있는 글 (https://everytime.kr/402746/v/70246437 )에 있는 정보를 분야 별로 정리하고 정보를 좀 더 쌓아가고자 개설했습니다. 사실은 블로그를 2020년 7월쯤에 만들었는데 너무 별거 없어 보여서 공유할까 고민하다가 그래도 좀 더 정리된 느낌이 있는 것 같고, 정보를 쌓아갈 수 있을 것 같고, 학우분들께 조금이라도 도움이 되었으면 하는 마음에 공유합니다.

♥2. 제보받습니다
① 추천/비추천하시는 병원이나 상담센터 + 그 이유를 게시판에 글로 써주시거나 댓글로 달아주시면 모아서 블로그에 올리고, 데이터가 더 모이면 여기 있는 블로그 참고하시면 있는 서늘한여름밤님의 블로그처럼 지도 만들어보겠습니다.
② 우울증, 조울증, ADHD, 불면증, 강박증, 불안장애, 공황장애, 조현병, 식이장애 등 여러 증상과 질환을 극복한 이야기를 공유하고 싶으신 분도 알려주시면 블로그에 올리겠습니다.
③ 학교 건강센터나 카운슬링센터 이용후기 등도 알려주시면 좋겠습니다.
꼭 여기 명시된 것이 아니더라도 좋은 글, 경험 등 학우분들과 같이 공유하고픈 내용이 있으면 언제든 연락 바랍니다. 저뿐만 아니라 많은 학우님들에게 큰 도움이 됩니다.

♥3. 끝으로
① 블로그 들어가시면 카테고리와 안부 게시판 등등 보실 수 있을 텐데 혹시 블로그 운영에 대한 의견이 있다면 (블로그 없는 게 나을 듯, 있는 것도 괜찮은데 이런 카테고리나 정보 좀 추가하면 좋을 듯, 개인적인 경험을 공유하고 싶은데 블로그에 올려주면 좋겠다, 먹는 약 공유해보자, 서로 이웃이나 이웃만 글 볼 수 있게 해달라 등등) 자유롭게 알려주시면 좋겠습니다. 안부 게시판에 아무 글이나 자유롭게 쓰시면 제가 아는 대로 도와드리고 답해드리겠습니다.
② 별도로 궁금한 점이나 바라는 점들, 하고 싶은 말들, 요청사항, 블로그에 쓰고 싶은 글, 고민거리 등이 있으면 블로그 안부 게시판, 에타 댓글이나 쪽지 등을 통해 제게 언제든 말씀해 주세요.
③ 제가 모든 글에 댓글은 못 달아드리지만 저 또한 매일 이 게시판 들어와서 대부분은 익명, 그리고 닉네임으로 댓글 달고 글 쓰고 하고 있습니다. 게시판 많이 이용해 주시고, 댓글 달아주시고, 정보 공유해 주시며 도움 주시는 모든 학우분들 감사합니다.",1
셤어디서봄,0
"다~ 그만두고 싶다 씨발~
훅 갔으면 좋겠다~~",1
ㅈㄱㄴ,0
"우울한 이유가 없어서 문제야
학점 걱정 때문도 아니고
취업 걱정 때문도 아니고
외모컴플렉스가 있는것도 아니고
돈이 없지도 않고
가족관계도 괜찮음
근데 그냥 의욕0에 우울증이야",1
진짜 죽고싶다,1
앞만 넣는 거 못하겠다 아무리 해도 모양이 안 살아 그렇다고 다 넣으면 이상한데 ㅠㅜ 셔츠 입지 말까?,0
매운 닭강정 이런게 너무 땡겨ㅋㅋㅋㅋㅋㅋㅋ 원래 아프면 식욕 감퇴해야되는거 아니냐고ㅠ,0
"아침이지만 잠을 못 자서 새벽 감성으로 쓴다
혼자 어딘가에 얘기하고 싶어서 쓴 글이니 날카로운 말은 삼가주기를 훈수는 다음생에 들을게 ??

나는 현재 20대 중반 . 취준 시작한지 2년 되었는데 준비하던 시험을 포기하게 되어서 새로운 분야를 찾아서 도전해야 되는데

내가 정말 원하는 게 뭔지 아직도 모르는 게 부끄럽고 한심하고 그냥 알바나 해서 쉽게 살고 싶지만
월급 따박 따박 나오는 그런 생활을 동경하기에 대기업은 가고 싶고 .. 취준은 처음이라 막막하고 시험도 포기한 내가 잘 할 수 있을지 두렵다

외적으로는 ,, 인생 최고 몸무게고 임신을 하면 도달할 수 있을 거 같던 그런 무거운 상태 ?? 내적 성장을 이루지 못하니까 먹는 걸로 풀고, 시험 준비한단 이유로 살 찌는 걸 내버려 두고,,

시험 포기한 걸 가족은 모르는데 한 달 후면 이런 거짓말만 하며 실은 4평 안되는 자취방에서 핸드폰만 보며 먹고 자고 하는 한심한 생활도 끝이 나겠지

아깐 소개팅 게시판 보는데 ,, 난 그렇게 날 소개할 말 조차 쓰지 못하는 한심한 사람이란 걸 느껴서 넘 우울하고 슬프다

외적으로 자신감이 있지도 않고 내적으로 단단한 상태도 아니고 누군가 옆에 있었으면 하지만 사랑 받고 줄 자격이 1도 없다는 걸 안다

요즘 연애 관련 프로를 많이 해서 그런지 , 연애가 너무 하고 싶다
그런데 우선 나부터 잘 사는 게 우선이란 생각에 계속 소개팅도 안 해보고 미뤄왔는데,, 미리 그냥 해볼 걸 후회만 남는다

시험 준비 전에 ,, 왠종일 알바만 하며 놀 때,, 힘들었지만 추억이 남았고, 지금보면 가장 나름 날씬한 상태이고 미래는 어찌될지 모르지만 자신감 있던 그 때, 셀카를 많이 찍던 그때가 가장 예뻤고 빛났는데 그 때 소개팅이든 미팅이든 시도해볼걸 짝사랑은 개나 줘버리고 많이 해볼걸 생각이 들었다

휴.. 뭔가 점점 퇴화만 하는 기분 ?? 약 처음 처방 받은 거 저번에 먹다가 시험 포기하니까 안 먹어도 된단 생각에 안 먹었는데 우울함의 원인이 확실하게 없어진 게 아니라 그런지 ,, 필요한 거 같네 .. 밤에 자기 전에 다시 먹어봐야 겠다

그래도 글로 쓰고 나니 좀 진정이 된다 이런 게시판이라도 있어서 참 다행이야
다들 코로나 조심하구 건강만 하자 마음이든 몸이든 ??",1
